Call ID,Status,Corrected Transcription,Timestamp,Incident Type
Appelle 174.wav,corrected,"7imaya oui?.. Oui salam alaykoum.... Salam.... Les pompiers ? ...Oui.... Les pompiers ta3 bejaia ? ...Bgayet, oui an3am....vgayeth ii....a9lin dagi Boulevard Amirouche.... Oui....Illa yiwen l'poteau athan illa yiwen u poteau n'électricité..ihih.. mashi l'poteau, lampadaire, da lampadaire....ih... boulvard athan thech3el  theker dges thimesth thech3el dges thimesth...thech3el dges thimesth?....iih Athan wa7id le meuble gharnas wa7id le meuble sonatrach ...ah...zrit les lampadaires ni umba3d s3an l'aide ni vert et rouge ...ih ih 3elmegh iii...voilà athan thina premier ni ..aya daccord...sa7a merci...sa7a",2026-03-11T23:13:10.762926,other
appelle 597.wav,corrected,Aaa zemregh amdefkegh aaa aniwa? Aaahh zemregh amdefkegh les pompiers n seddouk...ih ma3lich khater les urgences...ih d9i9a andalath?...034 ...034 ...08..08...ih 60...60..96...96 a3tik sa7a ...sa7a beslama ...merci beaucoup ...sa7a sa7a ,2026-03-12T15:42:44.318567,unknown
appelle 595.wav,corrected,Allo? ouii... oui an3am ...wellah gheltagh a mon frere sam7as ...d'accord sa7a,2026-03-12T15:44:54.744496,unknown
appelle 594.wav,corrected,1021 wlach ...cité monja ...an3am ii...ittema kechi thuhwajet constatation yakhii...awa consta au moins consta a9lagh ntt3ich g risque tt3eyechegh imaniw g risque...emm ...wellah g risque ur3limegh esque anemeth negh anehder wellah ma ne3lem ...ih ih awwa kechi ila9 attrohet wayet service technique lapc ...ruhegh service technique wlach ...ila9 déplacert din ma wlach  ilekhmis ....aaa wellah presque ttamusni  unes3ara tamussni....khati awah ru7 normal akest9eblen normal adefghen ghorek obligé...aa amis tfamilt...sa7it aa..a3tik sa7a...parce que  machi nekni igkhedmen anechtheni nuthni thikhedmen ...ma3lich 3tik sa7a mis tfamilt sam7iyi la3thavik baraka lah fik  ki3in rebi ...sa7it ...ki3in rebi ...sa7it,2026-03-12T15:51:17.763984,other
appelle 593.wav,corrected,7imaya Allo sem7iyi kan [voix en arrière-plan]   allo ? ,2026-03-12T15:53:24.338789,unknown
appelle 592.wav,corrected,"Aya sa7it, sa7it ay7viv",2026-03-12T15:54:44.868766,unknown
appelle 591.wav,corrected,Allo oui?...anidak....allo?...oui an3am?... protection civile aaa?...les pompiers vgayth an3am ?... Ledimco thelit aaa?.... amek ?...anidak ledimco ngh g tombal....machi g ledimco machi g tobal.. anidak ??...iwachu?... parce que  iru7iyi ucartable snath tchekarin a9lin 7eslegh g imaniw dayiii,2026-03-12T15:57:03.897046,unknown
appelle 590.wav,corrected,Allo? ...Oui les pompiers an3am...les pompiers?..... aa sem7iyi kan  imala khati gheltagh kan...ma3lich a madam sa7a,2026-03-12T15:58:39.181034,unknown
appelle 589.wav,corrected,Thura dyuli Bilal aaa... Aaa yulid...yulid iii.... Ma yella se9ssanti f drpi asnini menhu chef drpi seqssantid f noyer fkas les renseigner u9vel adisawel gher pinacle...ih justement...thfehmed chu gellan ...nehder chu gelan thoura nuthni nanak aa nanas ireduan achou achoghef machi  le moment ines ittidkhedmem ittides3dam....inas juste la mention ni important inas machi d aaa akhi thkhedmet gelma7al?..awkh mazrigh arju ydes3digh Redouane kidisfhem khir ...aaaloo?...oui Redouane ?....oui Kamal?...yakhi imug le moment ni ttema dayen l mention ni important...wellah ma 3elmegh je pense pas la khedmnet ahves  ....khati thina khedmentt nighas ikamel khedmit inas aa asyini quand Quoi mention ni important...Awa tewiln fellas Kamel...netta d bilala AA arju asninhedregh iii....ama tkhedmen 18 33 negh dachu ...sa7a...Awa tewiln fellas Bach khedmnet,2026-03-12T16:04:26.281008,unknown
appelle 588.wav,corrected,a moustache ?  ... oui mamou ? ......Chu thyughen umotin ayi? ....adapolice wlh ma 3elmegh chu thyughen nanak ihlek ....ihlek aaa?...iwach chu thiwghen...wellah izmer akiweth amoustach izmer akiweth Amaken ttili thmelaltis thuwjed zmer atekes thlatha ... Hehehe ihh a9lagh dayi  selet aaa ayd3iwdegh salet thro7 l'appel,2026-03-12T16:04:13.476074,unknown
appelle 587.wav,corrected,Aa..sselkhir ...vghigh aydinigh vghan adkhemen 7eraga vghan ad khedmen 7eraga 17 welach réseau bien umbe3dikid Wahran Wa7id ismis akn ldzaier Wa7id vgayth vghan adro7en 7eraga,2026-03-12T16:08:25.079590,unknown
appelle 586.wav,corrected,Allo... Oui an3am aseyed?... la3nayak pour l'urgence ni lekhmis dayen c'est annulé aa ...lekhmis?...ihh ghrighd izgeli aa?..ih d'accord c'est annulé thu7waj ara l'ambulance ?...ih c'est annulé wightt s'tomobil... daccord sa7it agma...sa7it ... merci...sa7a,2026-03-12T16:12:51.515096,unknown
appelle 585.wav,corrected,numero lapc premier....Alloooo...oui an3am ....numéro lapc premier s3iteth ner s3itara ? ... Numéro menhu??.. numéro lapc premier s3itetth negh ttess3ittaraaaa....alloo!!,2026-03-12T16:17:44.105767,unknown
appelle 584.wav,corrected,Ih... Madaglaw ugess3ara fraction nagh haja normal...uris3ara khati...ih..uttessintara is3a d'autres maladie 7aja akagii!... uris3ara rien ...ih ma yella zemred ttawid sel véhicule inek lahumabarek sinon aka un quart d'heure negh aka 10 min un quart d'heure 3awded balak adeleberer akthidenchege3...sa7it ...sa7a,2026-03-12T16:45:16.781235,medical_emergency
appelle 583.wav,corrected,Ahla...ahla Jamel aa? ..iih ...ifukiyi le crédit uydlo3aghara nek d Yanis aa...oui Yaniss...g la3nayak dachu Kamel dina igela?...Sa3di aaa?...machi kamel sa3di Kamel ismis?...khdari aa?...iih Khdari iii...wellah ula7edith toura iru7 adizal wadyetch mazal di9ill ara lkhir kan aa....aa parce que ilou3ayid thefegh l'ambulance apparemment ils ont eu un incident Wa7id malade nii...awww!...wallah waqila iskhesrasend waqil negh achu neki isichey3en lll aa waytnin neki isilu3an umb3ad mi sethchey3 l'ambulance apparemment apparemment apparemment iskhesrasend idina Kamel izgeli umb3ad je voulais confirmer exactement thfehmet aa.. wallah nek thura ma 3elmegh adikchem kn asinigh tura iruh dich imenssi.... d'accord d'accord en tous  les cas aaaa je vais prendre en Charge...ok thefra ayd3iwdegh ..ih.. d'accord sa7a,2026-03-12T16:57:15.477601,unknown
appelle 582.wav,corrected,Dayi thelli ma yella c'est possible ma yella zemrem atte3namttid... G la pharmacie thella? ...ih attan  g la pharmacie...dakhel la pharmacie ? ... Dakhel la pharmacie iii...iii daccord...sa7it ...sa7a,2026-03-12T16:58:58.772763,unknown
appelle 581.wav,corrected,allo? 7imaya an3am? allo,2026-03-12T17:03:51.926470,unknown
appelle 580.wav,verified,,2026-03-12T17:04:29.422200,unknown
appelle 579.wav,corrected,ih akdefkegh numero n sidi aich la3iyas direct..ih d9i9a...sa7a,2026-03-12T17:06:37.342054,unknown
appelle 578.wav,corrected,"ayteyregh kulech ,ateyregh kullleeech [voix en arrière-plan]",2026-03-12T17:08:09.531166,unknown
appelle 577.wav,corrected,oulach matti les vacences s3ir chghel  arta mitkechmet hhhh  ... netle3 sinon wella mazel ? ...anda telit?  ... g kham ...  aaa g kham itelit  ... eh ...a nwir dayi g l'unité ... aweh atafe toura atkechmet ou9bel n setta  ... ayhouh .... welleh l3adim .... la resemblement f setta depi .... oumbe3 i wani ? .... kra iouban  atakumil a dayen  aweh balek 3lajel les anondations  ilan din ... tema itrouhet aa .. aweh dayen ... machi wina kwa.... ttt  khati itkemilara din ..  ah oui ...aya sa7a .. anezer ma yela l3aliyawen ... aya d'accord sa7a . ,2026-03-12T17:15:08.005861,unknown
appelle 576.wav,corrected,Allo? — [voix d’enfant],2026-03-12T17:15:47.742758,unknown
appelle 555.wav,corrected,— L7imaya lmadaniya oui? [conversation en arrière-plan],2026-03-12T17:17:19.006436,unknown
appelle 575.wav,corrected,Kifach jiw Wella?...sawelnaghd fellas les ambulances atan occupé actuellement...aka aa!...Balak ad leberen asentidcheg3en... daccord ii daccord...parce que  Ila win Ila win dilu3an zgeli sfhemghas akayi...dessa7 ii dessa7 lu3anaked ..voilà ... d'accord a3tik sa7a....sa7a,2026-03-12T17:27:28.208760,unknown
appelle 574.wav,verified,,2026-03-12T17:28:54.579568,unknown
appelle 573.wav,corrected,...[conversation en arrière-plan],2026-03-12T17:30:07.926159,unknown
appelle 572.wav,corrected,"— Protection civile, oui ? Allo Protection civile wlaaach...",2026-03-12T17:31:40.820275,unknown
appelle 571.wav,corrected,7imaya an3am Allo... Allo... Allo...,2026-03-12T17:32:16.379192,unknown
appelle 570.wav,corrected,L7im...allo salam 3likum chorta ta3na 3endna...machi chorta goutlek goutlek DIRI 17...diri 18 ndir 18 ...17 17 DIRI 17 goutlek...hebes chweya wina mab9a ...nigham 3el 17...rah nhebsou chouf rah nhebeskum dok rah nhebeskoum... Ih 7ebsi DIRI wach hebiti...ayaaa qeee,2026-03-12T17:34:03.186288,unknown
appelle 569.wav,corrected,l7imaya an3am thlatha...,2026-03-12T17:35:38.146101,unknown
appelle 568.wav,verified,,2026-03-12T17:35:53.238389,unknown
appelle 567.wav,corrected,L7imaya an3am. Allo? ....,2026-03-12T17:37:38.066330,unknown
appelle 566.wav,corrected,allo? labas aa?...labas ketchi  bienn aaa?...menhu hni?..azel sared itarnik atteynet rou7  azel,2026-03-12T17:39:41.757277,unknown
appelle 565.wav,corrected,an3aaam allo?..allo?...ouiii?...khouya che3let nar f3in terma [voix d’enfant],2026-03-12T17:41:12.438640,unknown
appelle 564.wav,verified,,2026-03-12T17:41:55.427249,unknown
appelle 563.wav,corrected,L7imaya lmadaniya an3am. Allo? ...l7imaya lmadaneya an3am?...Allo? allo ? ,2026-03-12T17:42:29.893169,unknown
appelle 562.wav,corrected,L7imaya n3am?...allo?... l7imaya lmadaniya an3am?...allo?...l7imaya lmadaniya an3am..aa chfitou le placa li geltlkoum hnaya aouqas fi jihet la poste ?...atan ttedund ardina...tteduned?...ih...ir7em waldik parce que athan grave chwiya...,2026-03-12T19:56:55.584686,unknown
appelle 554.wav,corrected,Les pompiers ? ..an3am?...aki3eyech rebi Ila yiwen upoto dayi cartier sghir...ih.. tellement is3a Couvert ni kechmen waman arzakhel yarna athan thech3el zyes tefghit temlehth theterti9 ikel..aniwa mkan?...ilyes Bijou wa7id thhanutt Ilyes bijoux cartier sghir le grand boulevard..ih bon elyes Bijou ayi ittvin aa?...ttvin ttvin la quincaillerie ni benzenati...les pompiers 9etond fellas ttema snentt...la quincaillerie ih thella ii...en face la quincaillerie ni ..akhi anda thela la cnes aa issmiss anda thella la cape la la l'assurance ...aywaaaa exact l'assurance la cape umb3ad la bijouterie ni negh nighak athan dina l'poto ich3el dges thafath apres tellement thech3elem dges thafath... Éclairage public nagh achuth... Éclairage public i..a oui... Ii attagadet adi3edi 7ed athitouchi negh kra...aaa d'accord oki...aya sa7it...tura n3as sonalgaz...d'accord sa7it ...sa7it,2026-03-12T20:02:59.199367,other
appelle 561.wav,corrected,l7imaya an3am?..,2026-03-12T20:03:29.733021,unknown
appelle 560.wav,verified,,2026-03-12T20:05:13.138171,unknown
appelle 559.wav,verified,,2026-03-12T20:06:42.881534,unknown
appelle 558.wav,verified,,2026-03-12T20:07:23.197251,unknown
appelle 557.wav,corrected,7imaya lmadaniya oui?...Chu yevgha way?...allo?...ki3eyech rebi fkiyid kn numéro n  la police ni nevgayth ajari!...nighakd 17 aseyed 17...sba3tach?...  Wa7ed Wa7id sev3a ...sa7aa,2026-03-12T20:08:48.477348,other
appelle 556.wav,corrected,L7imaya lmadaniya oui?...allo salam o3likum...salam...la police n amizour aa?...khati les pompiers nevgayth... aki3eyech rebi fkiyid kan numéro téléphone la police n amizour... usinghara numéro la police n oued  amizour snegh numéro la police nevgayth 3el 17 attenetfet.. sa7it ajari fkiyithid kan aki3eyech rebi...17 17 3el 17 wa7ed wa7id seb3a 1 7 ...,2026-03-12T20:10:57.413672,other
appelle 553.wav,corrected,Labas hamdoulah...wellah nesawlad kan nes3a achauffeur dayi ljiha les cil n boudeyaf ...achu thes3am?...g vgayth.. nes3a un chauffeur ihlek inezfagh dayi idaq dges enefss nesawlawend ..anda exact anda thellam?....aa anida exact zrid anda ges3a aken lusine cevital ajdid?...cevital ajdid ?...ihh da g  vgayth aa?...dayi gel port ... Gel port !...ih thuhwajmas l'évacuation..ih Bach athawin ass3elen l'oxygène negh achu ..achu thyughen tura wyai'..i9ver i9ver i9ver lguira thekath uzmireghara athawigh sucamio ardina ikath wulis chwiya amk? ...Wa7id cevital idenigh negh anida.?..cevital ma dleh9ed ar cevital aruportail sikechmed ar cevital adrohed a droite a les cilous n boudyaf ...Wa7id cilous n boudiab?...les cilous n boudiab Ili dajdid cevital....aseyed ama dnawet ardina tura dencheye3 l'ambulance..aya sa7aa..sa7a...sa7a sa7a,2026-03-12T20:15:59.676547,medical_emergency
appelle 552.wav,corrected,Allo oui?...esme3 rani mrid Ida te9der tji tedina...amek?...gyltlek Ida te9der tji tedini rani mrid...win werak anda thelid?...berchich 2 ...le9seur la résidence ? ....ih ih...dachu kyughen dachu kyughen sla39ell utqeliqara...aaah...achu kyughen? .....Awedi rani étudiant...ihh zrigh zrigh aydhedregh sthe9vaylith thhedred taqvaylith ngh khati ?..laaa mane3refch nehder machi 9bayli ..machi muchkil machi muchkil mat9ele9ch wechbik Rak we7dek f chombra?... La rani f la résidence ruht 3end poste police rani n9are3 wejhi mnefouk yesternu men kul jiha...Rak f la loge f poste police m3a les agents ?...ih ih... W les agents 3eyto les pompiers ta3 le9seur...wellah gali 3ayet ii bese7 gali rahum kherjou..ih Balak kherjou fi jiha we7ed oukhra...ih rani netweje3 Ster yakl fiya...ih lazem tesber wach n9oulek ... 3labalk m3a m'en tehder doka rak tehder m3a les pompiers ta3 Béjaïa fhemtni..esber rah ibe3tulk nchallah ...wach rah ngoulek ...hak zid marki numéro hada ta3 le9ser hak 3eyet les le9ser w tchouf hder m3ahoum wchouf 034 82 35 65... Lamajach 65 hadak dir 64,2026-03-12T20:21:29.241042,medical_emergency
appelle 551.wav,corrected,Kayen derapement hnaya dérape en face logan hnaya sghir chweya a...win? ...jihet taza jihet les artistes...win?...jihet taza les artistes...aaa Rak fi jijel ?...ih... Aa Rak hkemt bejaia  ..aaokii oki....3awed coupé 3awed hkem numéro hada...aya oki,2026-03-12T20:23:55.089434,accident_vehicular
appelle 550.wav,corrected,Oui?...khouya 7ebit  nbelegh bark 3la Wa7ed lkalitous hnaya rah ymes lekhyout ta3 tressiti ... G helouan ... Aa helouan dayi vgayth a seyed ...vgayth?...ii wachuth le  poste n Hellouane ...marki 030..30..20 15 20...ih 030 20 khati 20 15 20 ....201520 sa7it..sa7a!,2026-03-12T20:36:43.883089,other
appelle 549.wav,corrected,Les pompiers nagh? ...an3am...ne3mtek dina...nes3a amodin ighli thoura g lotissement ait saaid ... Aseyed Bach anemssfham dayi les pompiers nevgayth...umb3ad amk asensawl iwagi we9bou.... Marki 034 ...034 marki kan...18...18..75..75..69..69...sa7it agma adifk rebi chfa ...sa7it agma ...sa7a,2026-03-12T20:40:41.896476,medical_emergency
appelle 548.wav,corrected,Salam agma ...salam aslama .. Lah iselmek yer7em waldik agma nekni dagi g sidi ouali cité chapati ...ih...a9lagh iwiyagh ikel uhemal agma g kham ayi ..ihih..athan kchmnaghed waman g tressiti parttout g thcuzint g Chambra da3wa tressiti da3wa wina la3naya rebI arwah zerem amk att3elem dayi yerhem waldikum... Mais aseyed nekni kssnagh thina tmezritt Ayii..a oui donc ça veut dire imenhu la3igh tura nkini ...ila9 attrohed ar lapc s3an service technique dina nuthni adizren...a ouiii d'accord...nekni intervention ken aseyed ma s3id amodin negh ya  pas de problème a9lagh dayi ...amodin s3ighara mais da3wa selve3 dayi ...athan 9arghaked ... Tressiti Ilaç attla3id sonalgaz...ihih zrigh fahmagh ...iii,2026-03-12T20:45:34.203159,other
appelle 547.wav,corrected,7imaya n3am...salam 3likum ..salam oura7ma...wechrak khouya labas?..cava hamdoulileh...les pompiers yak?...ih..vgayth aa??..vgayth an3am....an3mak lkhir welleh    tech3l thimesth dayi g poto dayi ghori g kham...anda?...dayi g semaoune exact g...vgayth dayi aseyed arwah akdefkegh numéro n amizour la3iyasn..034 ..arju aa 034..08 77 14...la3iyasen i semaoune wina n amizour adefghen tafaren amizour yakhi ?   .. eh amizour ih  ...d'accord agma sa7it ...sa7a,2026-03-12T20:49:01.376272,fire_building
appelle 546.wav,corrected,7imaya n3am ..3esslama salam 3likum ...salam ware7ma...akhouya attan dayi madame ttamghatth thewthitt la moto dayi gher terminus Ighil Ouazzoug...terminus Ighil Ouazzoug?...gher l'aree iii..wahi l'arree negh ? .. d'accor d'accord yiweth temgharth thewthitt tomobile d'accord..iih ...sa7it agma sa7it,2026-03-12T20:54:19.294827,accident_pedestrian
appelle 545.wav,corrected,salam... Les pompiers ?...an3am eh ... Athan ighli yiwen da s la moto sa3dal a9riv lota... Sa3dal a9riv lota?... Dina 9riv sa3dal lota  g palizi ..palizi? Mouhim toura asefkegh numéro ynek  aa souq el tenine  i9erven dina yakhi aou9as ?.. khati bourdj mira itheqrev...bourdj mira?...ihh...d'accord ....athan gelqa3a...ih d'accord aseyed,2026-03-12T20:59:35.081803,accident_vehicular
appelle 544.wav,corrected,Th3elmem l'ambulance  daha ila bris Thala Khaled yek  ighli yiwen s la moto...ighli yiwen s la moto g Thala Khaled ?...ihhh g la bris la bris g Thala Khaled...glabriiis?...g labriss labris...d9i9a kan asfkegh numéro inek ishab aokas nek a9li vgayeeth usinghara labris ayi...ii ru7 aa  iii...labris d'accord tura sinigh i3mer d'accord sa7it,2026-03-12T21:05:13.771181,accident_vehicular
appelle 543.wav,corrected,7imaya an3am?..les pompiers ?...nevgayth an3am ..ih hnaya dagi  ismis irgha dagi wekham g sou9..sou9 ..daw nesu9?...iii daw sou9 athan yergha ak wekham nettraji udelhi9mara...tura deghram madame même pas 3 minutes..ohooh...ah9 rebi athan inta3 ihi mayela d3ejlem chito7..athan tura deghram madame athan ru7end utewilnara adleh9en...ihh akhatar uzmiren ara adkechmen warrach ar dakhel athan fghend ak ar vera yiwen irghayi ... Ih d'accor madame d'accord...aknettraji,2026-03-12T21:12:17.931911,fire_building
Appelle 250.wav,corrected,"- Allo... Allo, akhir? - Les pompiers a gema? - An3am. - ee C'est pour transporter un malade. - Ganida? - dayi g lotissement  remla. - Anda? zath la direction l'hydraulique...,- Aseyed dayi d les pompiers n Bgayeth ansa itsawalet ? -  g Bgayet, Bgayet, ih. - wahid  l'hydraulique n Bgayet...., dayi g remla? - Ih, wa7id les grossistes. - Ih, en face l'hydraulique, Toujour. - D'accord. Dachou ithiwghen malade-ik ? Malade normal? - C'est un parkinsonien mais il est alité depuis un mois. Il est intransportable. uzmirghara athrefdegh , tura itwa9ra7 athtouchigh kan  itwa9era7 partout. - D'accord aseyed 3assagh g bera imala  - Bien sûr a9lin dina  - D'accord, tura.",2026-03-12T21:22:21.886857,medical_emergency
Appelle 251.wav,corrected,"Bache adibel3 tawourth irez outathis, wa7id polyvalent irou7 adibel3 tawourth irew otadiss , Ah a9lin wa7id winna l'hôtel-difénos? — Winn-a l'hôtel-difénos, winna a7id cfpa ni  aywah  ,.. ih sa7a ",2026-03-12T21:26:04.626998,accident_vehicular
